Dataset,Task,Method,NumSelected,SelectionMode,ValidationScoreMean,ValidationScoreStd,TestScoreMean,TestScoreStd,ValidationMetricMean,ValidationMetricStd,TestMetricMean,TestMetricStd
adult,classification,ICL-SubTab-256,87,selection_ratio=0.9,0.8431978708158461,0.0043506771081222705,0.8390111577438837,0.003603354274738246,0.8431978708158461,0.0043506771081222705,0.8390111577438837,0.003603354274738246
